time,antenna,motusTagID,rssi
2021-08-30 14:22:56,2,57265,-96
2021-08-30 14:22:57,4,57265,-95
2021-08-30 14:22:57,2,57265,-100
2021-08-30 14:22:57,1,57265,-104
2021-08-30 14:22:58,2,57265,-105
2021-08-30 14:22:58,4,57265,-97
2021-08-30 14:22:58,1,57265,-108
2021-08-30 14:22:59,1,57265,-107
2021-08-30 14:22:59,4,57265,-104
2021-08-30 14:22:59,2,57265,-105
2021-08-30 14:23:00,2,57265,-105
2021-08-30 14:23:00,4,57265,-104
2021-08-30 14:23:01,4,57265,-72
2021-08-30 14:23:14,4,57265,-83
2021-08-30 14:23:14,2,57265,-88
2021-08-30 14:23:15,2,57265,-93
2021-08-30 14:23:15,4,57265,-79
2021-08-30 14:23:15,1,57265,-102
2021-08-30 14:23:16,1,57265,-103
2021-08-30 14:23:16,4,57265,-80
2021-08-30 14:23:17,1,57265,-107
2021-08-30 14:23:17,2,57265,-92
2021-08-30 14:23:17,4,57265,-105
2021-08-30 14:23:18,4,57265,-80
2021-08-30 14:23:18,2,57265,-94
2021-08-30 14:23:19,2,57265,-92
2021-08-30 14:23:19,4,57265,-77
2021-08-30 14:23:20,4,57265,-105
2021-08-30 14:23:20,2,57265,-93
2021-08-30 14:23:20,1,57265,-98
2021-08-30 14:23:21,1,57265,-104
2021-08-30 14:23:21,4,57265,-98
2021-08-30 14:23:21,2,57265,-99
2021-08-30 14:23:22,1,57265,-94
2021-08-30 14:23:22,2,57265,-95
2021-08-30 14:23:22,4,57265,-74
2021-08-30 14:23:23,2,57265,-106
2021-08-30 14:23:23,4,57265,-93
2021-08-30 14:23:23,1,57265,-107
2021-08-30 14:23:24,2,57265,-97
2021-08-30 14:23:25,2,57265,-106
2021-08-30 14:23:25,1,57265,-100
2021-08-30 14:23:25,4,57265,-81
2021-08-30 14:23:26,4,57265,-72
2021-08-30 14:23:26,2,57265,-91
2021-08-30 14:23:26,1,57265,-96
2021-08-30 14:23:27,1,57265,-105
2021-08-30 14:23:27,4,57265,-96
2021-08-30 14:23:27,2,57265,-105
2021-08-30 14:23:28,2,57265,-103
2021-08-30 14:23:30,1,57265,-96
2021-08-30 14:23:30,2,57265,-91
2021-08-30 14:23:30,4,57265,-78
2021-08-30 14:23:31,1,57265,-104
2021-08-30 14:23:31,4,57265,-85
2021-08-30 14:23:32,1,57265,-108
2021-08-30 14:23:32,2,57265,-94
2021-08-30 14:23:33,1,57265,-108
2021-08-30 14:23:33,4,57265,-98
2021-08-30 14:23:33,2,57265,-105
2021-08-30 14:23:34,2,57265,-93
2021-08-30 14:23:34,4,57265,-80
2021-08-30 14:23:35,2,57265,-95
2021-08-30 14:23:35,4,57265,-81
2021-08-30 14:23:35,1,57265,-98
2021-08-30 14:23:36,2,57265,-90
2021-08-30 14:23:37,4,57265,-75
2021-08-30 14:23:37,2,57265,-90
2021-08-30 14:23:38,2,57265,-91
2021-08-30 14:23:38,4,57265,-76
2021-08-30 14:23:39,2,57265,-88
2021-08-30 14:23:39,1,57265,-95
2021-08-30 14:23:39,4,57265,-74
2021-08-30 14:23:40,4,57265,-76
2021-08-30 14:23:41,2,57265,-93
2021-08-30 14:23:41,4,57265,-78
2021-08-30 14:23:41,1,57265,-101
2021-08-30 14:23:42,4,57265,-74
2021-08-30 14:23:42,2,57265,-90
2021-08-30 14:23:42,1,57265,-102
2021-08-30 14:23:43,4,57265,-105
2021-08-30 14:23:43,1,57265,-99
2021-08-30 14:23:43,2,57265,-90
2021-08-30 14:23:44,2,57265,-85
2021-08-30 14:23:44,4,57265,-72
2021-08-30 14:23:44,1,57265,-94
2021-08-30 14:23:45,1,57265,-96
2021-08-30 14:23:45,4,57265,-72
2021-08-30 14:23:45,2,57265,-88
2021-08-30 14:23:46,2,57265,-93
2021-08-30 14:23:46,4,57265,-78
2021-08-30 14:23:47,1,57265,-97
2021-08-30 14:23:47,2,57265,-91
2021-08-30 14:23:48,4,57265,-78
2021-08-30 14:23:48,2,57265,-92
2021-08-30 14:23:49,4,57265,-81
2021-08-30 14:23:49,2,57265,-94
2021-08-30 14:23:50,4,57265,-77
2021-08-30 14:23:51,4,57265,-84
2021-08-30 14:23:52,4,57265,-82
2021-08-30 14:23:52,1,57265,-108
2021-08-30 14:23:53,4,57265,-98
2021-08-30 14:23:54,1,57265,-100
2021-08-30 14:23:54,2,57265,-89
2021-08-30 14:23:55,4,57265,-75
2021-08-30 14:23:56,4,57265,-101
2021-08-30 14:23:56,2,57265,-106
2021-08-30 14:23:57,2,57265,-90
2021-08-30 14:23:57,4,57265,-77
2021-08-30 14:23:57,1,57265,-108
2021-08-30 14:23:58,4,57265,-74
2021-08-30 14:23:58,2,57265,-89
2021-08-30 14:24:00,4,57265,-73
2021-08-30 14:24:00,2,57265,-88
2021-08-30 14:24:02,2,57265,-89
2021-08-30 14:24:02,4,57265,-74
2021-08-30 14:24:03,2,57265,-97
2021-08-30 14:24:03,4,57265,-83
2021-08-30 14:24:04,1,57265,-103
2021-08-30 14:24:04,4,57265,-105
2021-08-30 14:24:05,2,57265,-94
2021-08-30 14:24:05,4,57265,-76
2021-08-30 14:24:05,1,57265,-98
2021-08-30 14:24:06,2,57265,-93
2021-08-30 14:24:06,1,57265,-96
2021-08-30 14:24:06,4,57265,-67
2021-08-30 14:24:07,1,57265,-103
2021-08-30 14:24:07,2,57265,-91
2021-08-30 14:24:07,4,57265,-103
2021-08-30 14:24:08,4,57265,-78
2021-08-30 14:24:08,2,57265,-105
2021-08-30 14:24:09,2,57265,-93
2021-08-30 14:24:09,1,57265,-102
2021-08-30 14:24:09,4,57265,-95
2021-08-30 14:24:10,4,57265,-104
2021-08-30 14:24:10,2,57265,-105
2021-08-30 14:24:10,1,57265,-100
2021-08-30 14:24:11,1,57265,-105
2021-08-30 14:24:11,4,57265,-79
2021-08-30 14:24:11,2,57265,-92
2021-08-30 14:24:12,2,57265,-105
2021-08-30 14:24:12,4,57265,-88
2021-08-30 14:24:13,1,57265,-96
2021-08-30 14:24:13,4,57265,-104
2021-08-30 14:24:13,2,57265,-90
2021-08-30 14:24:14,1,57265,-107
2021-08-30 14:24:14,4,57265,-59
2021-08-30 14:24:14,2,57265,-73
2021-08-30 14:24:15,4,57265,-97
2021-08-30 14:24:15,2,57265,-99
2021-08-30 14:24:16,4,57265,-76
2021-08-30 14:24:16,2,57265,-89
2021-08-30 14:24:17,4,57265,-78
2021-08-30 14:24:18,1,57265,-108
2021-08-30 14:24:18,2,57265,-106
2021-08-30 14:24:18,4,57265,-98
2021-08-30 14:24:19,2,57265,-91
2021-08-30 14:24:19,1,57265,-98
2021-08-30 14:24:20,2,57265,-98
2021-08-30 14:24:21,4,57265,-77
2021-08-30 14:24:22,4,57265,-76
2021-08-30 14:24:35,4,57265,-94
2021-08-30 14:24:37,4,57265,-108
2021-08-30 14:24:37,2,57265,-106
2021-08-30 14:24:38,4,57265,-71
2021-08-30 14:24:39,4,57265,-107
2021-08-30 14:24:40,4,57265,-97
2021-08-30 14:24:41,4,57265,-76
2021-08-30 14:24:42,2,57265,-84
2021-08-30 14:24:42,4,57265,-69
2021-08-30 14:24:43,4,57265,-71
2021-08-30 14:24:44,4,57265,-79
2021-08-30 14:24:45,4,57265,-106
2021-08-30 14:24:46,4,57265,-66
2021-08-30 14:24:47,4,57265,-71
2021-08-30 14:24:48,4,57265,-70
2021-08-30 14:24:49,4,57265,-74
2021-08-30 14:24:50,4,57265,-71
2021-08-30 14:24:51,4,57265,-69
2021-08-30 14:24:52,4,57265,-101
2021-08-30 14:24:53,4,57265,-103
2021-08-30 14:24:54,4,57265,-90
2021-08-30 14:24:55,4,57265,-75
2021-08-30 14:24:56,4,57265,-105
2021-08-30 14:24:57,4,57265,-101
2021-08-30 14:24:58,4,57265,-99
2021-08-30 14:24:59,4,57265,-72
2021-08-30 14:25:00,4,57265,-78
2021-08-30 14:25:00,2,57265,-91
2021-08-30 14:25:01,4,57265,-75
2021-08-30 14:25:01,2,57265,-90
2021-08-30 14:25:02,4,57265,-79
2021-08-30 14:25:03,2,57265,-105
2021-08-30 14:25:03,4,57265,-85
2021-08-30 14:25:04,2,57265,-106
2021-08-30 14:25:04,4,57265,-104
2021-08-30 14:25:05,2,57265,-88
2021-08-30 14:25:07,2,57265,-88
2021-08-30 14:25:10,2,57265,-87
2021-08-30 14:25:13,2,57265,-84
2021-08-30 14:25:20,4,57265,-74
2021-08-30 14:25:21,4,57265,-70
2021-08-30 14:25:22,4,57265,-99
2021-08-30 14:25:25,4,57265,-73
2021-08-30 14:25:26,4,57265,-96
2021-08-30 14:25:26,2,57265,-107
2021-08-30 14:25:30,4,57265,-71
2021-08-30 14:25:32,2,57265,-106
2021-08-30 14:25:39,2,57265,-88
2021-08-30 14:25:40,2,57265,-104
2021-08-30 14:25:44,4,57265,-99
2021-08-30 14:25:44,2,57265,-105
2021-08-30 14:25:45,2,57265,-106
2021-08-30 14:25:45,4,57265,-100
2021-08-30 14:25:46,2,57265,-85
2021-08-30 14:25:46,4,57265,-105
2021-08-30 14:25:47,4,57265,-99
2021-08-30 14:25:47,2,57265,-107
2021-08-30 14:25:48,2,57265,-85
2021-08-30 14:25:48,4,57265,-97
2021-08-30 14:25:50,2,57265,-105
2021-08-30 14:25:50,4,57265,-68
2021-08-30 14:25:51,4,57265,-76
2021-08-30 14:25:51,2,57265,-90
2021-08-30 14:25:52,2,57265,-94
2021-08-30 14:25:53,4,57265,-103
2021-08-30 14:25:53,2,57265,-99
2021-08-30 14:25:54,2,57265,-84
2021-08-30 14:25:54,4,57265,-69
2021-08-30 14:25:55,4,57265,-77
2021-08-30 14:25:55,2,57265,-92
2021-08-30 14:25:56,2,57265,-107
2021-08-30 14:25:56,4,57265,-72
2021-08-30 14:25:57,2,57265,-106
2021-08-30 14:25:57,4,57265,-106
2021-08-30 14:25:59,2,57265,-78
2021-08-30 14:26:00,2,57265,-106
2021-08-30 14:26:00,4,57265,-64
2021-08-30 14:26:01,2,57265,-87
2021-08-30 14:26:01,4,57265,-73
2021-08-30 14:26:02,2,57265,-90
2021-08-30 14:26:03,2,57265,-105
2021-08-30 14:26:04,2,57265,-106
2021-08-30 14:26:05,2,57265,-89
2021-08-30 14:26:06,2,57265,-106
2021-08-30 14:26:08,2,57265,-106
2021-08-30 14:26:10,2,57265,-86
2021-08-30 14:26:11,2,57265,-86
2021-08-30 14:26:13,2,57265,-92
2021-08-30 14:26:14,2,57265,-105
2021-08-30 14:26:15,2,57265,-94
2021-08-30 14:26:16,2,57265,-99
2021-08-30 14:26:18,2,57265,-88
2021-08-30 14:26:19,4,57265,-99
2021-08-30 14:26:20,4,57265,-79
2021-08-30 14:26:21,4,57265,-99
2021-08-30 14:26:21,2,57265,-106
2021-08-30 14:26:22,4,57265,-74
2021-08-30 14:26:22,2,57265,-106
2021-08-30 14:26:23,4,57265,-106
2021-08-30 14:26:24,4,57265,-73
2021-08-30 14:26:24,2,57265,-88
2021-08-30 14:26:25,4,57265,-75
2021-08-30 14:26:26,4,57265,-100
2021-08-30 14:26:27,2,57265,-106
2021-08-30 14:26:27,4,57265,-104
2021-08-30 14:26:28,2,57265,-94
2021-08-30 14:26:28,4,57265,-80
2021-08-30 14:26:29,2,57265,-105
2021-08-30 14:26:29,4,57265,-92
2021-08-30 14:26:30,2,57265,-91
2021-08-30 14:26:30,4,57265,-77
2021-08-30 14:26:31,2,57265,-91
2021-08-30 14:26:32,4,57265,-77
2021-08-30 14:26:32,2,57265,-90
2021-08-30 14:26:33,2,57265,-87
2021-08-30 14:26:34,2,57265,-106
2021-08-30 14:26:35,2,57265,-106
2021-08-30 14:26:36,2,57265,-88
2021-08-30 14:26:37,2,57265,-100
2021-08-30 14:26:38,2,57265,-104
2021-08-30 14:26:39,2,57265,-105
2021-08-30 14:26:40,2,57265,-105
2021-08-30 14:26:41,2,57265,-93
2021-08-30 14:26:42,2,57265,-105
2021-08-30 14:26:43,2,57265,-99
2021-08-30 14:26:44,2,57265,-95
2021-08-30 14:26:45,2,57265,-79
2021-08-30 14:26:46,2,57265,-86
2021-08-30 14:26:47,2,57265,-94
2021-08-30 14:26:48,2,57265,-96
2021-08-30 14:26:49,2,57265,-105
2021-08-30 14:26:50,2,57265,-88
2021-08-30 14:26:50,4,57265,-75
2021-08-30 14:26:51,2,57265,-95
2021-08-30 14:26:51,4,57265,-80
2021-08-30 14:26:52,4,57265,-82
2021-08-30 14:26:52,2,57265,-97
2021-08-30 14:26:53,4,57265,-77
2021-08-30 14:26:53,2,57265,-89
2021-08-30 14:26:54,2,57265,-97
2021-08-30 14:26:54,4,57265,-82
2021-08-30 14:26:55,4,57265,-79
2021-08-30 14:26:55,2,57265,-94
2021-08-30 14:26:56,4,57265,-84
2021-08-30 14:26:56,2,57265,-96
2021-08-30 14:26:57,2,57265,-104
2021-08-30 14:26:58,2,57265,-98
2021-08-30 14:26:58,4,57265,-84
2021-08-30 14:26:59,4,57265,-84
2021-08-30 14:26:59,2,57265,-97
2021-08-30 14:27:00,2,57265,-104
2021-08-30 14:27:01,2,57265,-88
2021-08-30 14:27:02,4,57265,-88
2021-08-30 14:27:02,2,57265,-102
2021-08-30 14:27:03,2,57265,-92
2021-08-30 14:27:04,2,57265,-97
2021-08-30 14:27:05,2,57265,-104
2021-08-30 14:27:06,2,57265,-90
2021-08-30 14:27:07,2,57265,-102
2021-08-30 14:27:07,1,57265,-93
2021-08-30 14:27:08,2,57265,-92
2021-08-30 14:27:09,2,57265,-99
2021-08-30 14:27:10,2,57265,-104
2021-08-30 14:27:11,2,57265,-89
2021-08-30 14:27:12,2,57265,-105
2021-08-30 14:27:13,2,57265,-91
2021-08-30 14:27:14,2,57265,-81
2021-08-30 14:27:15,2,57265,-96
2021-08-30 14:27:16,2,57265,-88
2021-08-30 14:27:17,2,57265,-82
2021-08-30 14:27:18,2,57265,-96
2021-08-30 14:27:19,2,57265,-100
2021-08-30 14:27:20,2,57265,-88
2021-08-30 14:27:22,2,57265,-88
2021-08-30 14:27:23,2,57265,-95
2021-08-30 14:27:23,1,57265,-94
2021-08-30 14:27:24,2,57265,-90
2021-08-30 14:27:24,4,57265,-77
2021-08-30 14:27:25,2,57265,-86
2021-08-30 14:27:25,1,57265,-96
2021-08-30 14:27:25,4,57265,-73
2021-08-30 14:27:26,2,57265,-99
2021-08-30 14:27:27,2,57265,-103
2021-08-30 14:27:28,4,57265,-102
2021-08-30 14:27:28,2,57265,-92
2021-08-30 14:27:29,1,57265,-105
2021-08-30 14:27:29,2,57265,-98
2021-08-30 14:27:29,4,57265,-104
2021-08-30 14:27:30,4,57265,-81
2021-08-30 14:27:30,2,57265,-94
2021-08-30 14:27:31,2,57265,-105
2021-08-30 14:27:31,4,57265,-107
2021-08-30 14:27:32,2,57265,-106
2021-08-30 14:27:33,4,57265,-72
2021-08-30 14:27:33,2,57265,-85
2021-08-30 14:27:34,2,57265,-92
2021-08-30 14:27:34,4,57265,-80
2021-08-30 14:27:35,2,57265,-97
2021-08-30 14:27:35,4,57265,-84
2021-08-30 14:27:36,4,57265,-82
2021-08-30 14:27:36,2,57265,-105
2021-08-30 14:27:37,2,57265,-104
2021-08-30 14:27:37,4,57265,-105
2021-08-30 14:27:38,2,57265,-99
2021-08-30 14:27:38,4,57265,-103
2021-08-30 14:27:39,2,57265,-94
2021-08-30 14:27:40,2,57265,-97
2021-08-30 14:27:41,2,57265,-105
2021-08-30 14:27:42,2,57265,-100
2021-08-30 14:27:43,2,57265,-96
2021-08-30 14:27:44,2,57265,-90
2021-08-30 14:27:45,2,57265,-87
2021-08-30 14:27:46,2,57265,-104
2021-08-30 14:27:47,2,57265,-88
2021-08-30 14:27:49,2,57265,-92
2021-08-30 14:27:50,2,57265,-91
2021-08-30 14:27:52,2,57265,-91
2021-08-30 14:27:52,1,57265,-103
2021-08-30 14:27:53,2,57265,-103
2021-08-30 14:27:54,2,57265,-89
2021-08-30 14:27:55,2,57265,-105
2021-08-30 14:27:56,2,57265,-94
2021-08-30 14:27:57,4,57265,-78
2021-08-30 14:27:58,2,57265,-94
2021-08-30 14:28:00,2,57265,-99
2021-08-30 14:28:00,4,57265,-84
2021-08-30 14:28:01,1,57265,-96
2021-08-30 14:28:01,2,57265,-105
2021-08-30 14:28:02,4,57265,-90
2021-08-30 14:28:02,2,57265,-100
2021-08-30 14:28:03,2,57265,-92
2021-08-30 14:28:03,1,57265,-109
2021-08-30 14:28:03,4,57265,-80
2021-08-30 14:28:04,2,57265,-95
2021-08-30 14:28:04,4,57265,-82
2021-08-30 14:28:05,2,57265,-97
2021-08-30 14:28:05,4,57265,-85
2021-08-30 14:28:06,2,57265,-80
2021-08-30 14:28:06,1,57265,-85
2021-08-30 14:28:06,4,57265,-67
2021-08-30 14:28:07,4,57265,-90
2021-08-30 14:28:07,2,57265,-100
2021-08-30 14:28:08,4,57265,-84
2021-08-30 14:28:08,2,57265,-97
2021-08-30 14:28:09,2,57265,-104
2021-08-30 14:28:09,4,57265,-86
2021-08-30 14:28:10,2,57265,-96
2021-08-30 14:28:10,4,57265,-80
2021-08-30 14:28:11,2,57265,-99
2021-08-30 14:28:11,4,57265,-100
2021-08-30 14:28:12,4,57265,-107
2021-08-30 14:28:12,2,57265,-98
2021-08-30 14:28:13,2,57265,-98
2021-08-30 14:28:13,4,57265,-87
2021-08-30 14:28:14,4,57265,-96
2021-08-30 14:28:14,2,57265,-99
2021-08-30 14:28:15,2,57265,-107
2021-08-30 14:28:15,4,57265,-107
2021-08-30 14:28:16,4,57265,-82
2021-08-30 14:28:16,2,57265,-96
2021-08-30 14:28:17,2,57265,-84
2021-08-30 14:28:17,4,57265,-69
2021-08-30 14:28:18,2,57265,-103
2021-08-30 14:28:19,2,57265,-105
2021-08-30 14:28:20,2,57265,-98
2021-08-30 14:28:21,2,57265,-107
2021-08-30 14:28:22,2,57265,-96
2021-08-30 14:28:23,1,57265,-96
2021-08-30 14:28:23,2,57265,-105
2021-08-30 14:28:27,2,57265,-95
2021-08-30 14:28:28,2,57265,-88
2021-08-30 14:28:29,1,57265,-108
2021-08-30 14:28:29,2,57265,-106
2021-08-30 14:28:30,2,57265,-97
2021-08-30 14:28:30,4,57265,-108
2021-08-30 14:28:32,4,57265,-105
2021-08-30 14:28:32,1,57265,-108
2021-08-30 14:28:33,4,57265,-76
2021-08-30 14:28:33,2,57265,-90
2021-08-30 14:28:34,2,57265,-106
2021-08-30 14:28:34,4,57265,-103
2021-08-30 14:28:35,2,57265,-93
2021-08-30 14:28:35,4,57265,-78
2021-08-30 14:28:36,2,57265,-100
2021-08-30 14:28:37,4,57265,-105
2021-08-30 14:28:37,2,57265,-88
2021-08-30 14:28:38,4,57265,-74
2021-08-30 14:28:39,2,57265,-87
2021-08-30 14:28:39,4,57265,-72
2021-08-30 14:28:40,2,57265,-96
2021-08-30 14:28:40,4,57265,-81
2021-08-30 14:28:41,4,57265,-80
2021-08-30 14:28:41,2,57265,-93
2021-08-30 14:28:41,1,57265,-102
2021-08-30 14:28:42,4,57265,-82
2021-08-30 14:28:43,2,57265,-94
2021-08-30 14:28:43,4,57265,-79
2021-08-30 14:28:44,2,57265,-105
2021-08-30 14:28:44,4,57265,-72
2021-08-30 14:28:45,4,57265,-87
2021-08-30 14:28:46,2,57265,-96
2021-08-30 14:28:46,4,57265,-83
2021-08-30 14:28:47,2,57265,-98
2021-08-30 14:28:47,4,57265,-86
2021-08-30 14:28:48,2,57265,-91
2021-08-30 14:28:49,4,57265,-81
2021-08-30 14:28:50,2,57265,-90
2021-08-30 14:28:51,2,57265,-106
2021-08-30 14:28:52,2,57265,-89
2021-08-30 14:28:53,2,57265,-99
2021-08-30 14:28:55,2,57265,-108
2021-08-30 14:28:56,2,57265,-106
2021-08-30 14:28:57,1,57265,-97
2021-08-30 14:28:57,2,57265,-91
2021-08-30 14:28:58,2,57265,-93
2021-08-30 14:28:59,2,57265,-96
2021-08-30 14:28:59,1,57265,-97
2021-08-30 14:29:00,1,57265,-78
2021-08-30 14:29:01,4,57265,-78
2021-08-30 14:29:01,1,57265,-98
2021-08-30 14:29:02,4,57265,-75
2021-08-30 14:29:03,1,57265,-92
2021-08-30 14:29:03,4,57265,-73
2021-08-30 14:29:03,2,57265,-88
2021-08-30 14:29:04,4,57265,-97
2021-08-30 14:29:05,1,57265,-93
2021-08-30 14:29:05,4,57265,-77
2021-08-30 14:29:06,2,57265,-107
2021-08-30 14:29:06,4,57265,-98
2021-08-30 14:29:07,4,57265,-74
2021-08-30 14:29:08,4,57265,-104
2021-08-30 14:29:08,1,57265,-93
2021-08-30 14:29:09,4,57265,-71
2021-08-30 14:29:10,4,57265,-73
2021-08-30 14:29:10,1,57265,-91
2021-08-30 14:29:11,4,57265,-66
2021-08-30 14:29:12,4,57265,-72
2021-08-30 14:29:12,2,57265,-84
2021-08-30 14:29:13,1,57265,-87
2021-08-30 14:29:13,4,57265,-101
2021-08-30 14:29:15,2,57265,-88
2021-08-30 14:29:15,4,57265,-74
2021-08-30 14:29:15,1,57265,-96
2021-08-30 14:29:16,2,57265,-106
2021-08-30 14:29:16,4,57265,-90
2021-08-30 14:29:17,4,57265,-73
2021-08-30 14:29:18,2,57265,-87
2021-08-30 14:29:18,4,57265,-75
2021-08-30 14:29:19,2,57265,-84
2021-08-30 14:29:19,4,57265,-71
2021-08-30 14:29:20,4,57265,-68
2021-08-30 14:29:20,2,57265,-82
2021-08-30 14:29:21,4,57265,-76
2021-08-30 14:29:22,4,57265,-76
2021-08-30 14:29:23,4,57265,-97
2021-08-30 14:29:24,4,57265,-72
2021-08-30 14:29:25,2,57265,-87
2021-08-30 14:29:25,4,57265,-73
2021-08-30 14:29:26,4,57265,-105
2021-08-30 14:29:26,2,57265,-108
2021-08-30 14:29:27,4,57265,-81
2021-08-30 14:29:27,2,57265,-98
2021-08-30 14:29:27,1,57265,-108
2021-08-30 14:29:28,2,57265,-94
2021-08-30 14:29:28,1,57265,-100
2021-08-30 14:29:30,1,57265,-96
2021-08-30 14:29:30,2,57265,-98
2021-08-30 14:29:31,1,57265,-97
2021-08-30 14:29:31,2,57265,-91
2021-08-30 14:29:33,1,57265,-99
2021-08-30 14:29:36,1,57265,-99
2021-08-30 14:29:36,2,57265,-108
2021-08-30 14:29:38,2,57265,-100
2021-08-30 14:29:38,1,57265,-107
2021-08-30 14:29:39,4,57265,-83
2021-08-30 14:29:39,1,57265,-105
2021-08-30 14:29:39,2,57265,-97
2021-08-30 14:29:40,1,57265,-98
2021-08-30 14:29:41,1,57265,-99
2021-08-30 14:29:41,4,57265,-80
2021-08-30 14:29:42,4,57265,-81
2021-08-30 14:29:42,1,57265,-98
2021-08-30 14:29:43,1,57265,-101
2021-08-30 14:29:43,2,57265,-93
2021-08-30 14:29:44,4,57265,-92
2021-08-30 14:29:44,1,57265,-106
2021-08-30 14:29:45,2,57265,-109
2021-08-30 14:29:45,1,57265,-98
2021-08-30 14:29:45,4,57265,-104
2021-08-30 14:29:46,4,57265,-105
2021-08-30 14:29:47,2,57265,-88
2021-08-30 14:29:47,1,57265,-95
2021-08-30 14:29:47,4,57265,-73
2021-08-30 14:29:48,4,57265,-105
2021-08-30 14:29:49,4,57265,-65
2021-08-30 14:29:50,4,57265,-78
2021-08-30 14:29:51,4,57265,-94
2021-08-30 14:29:52,2,57265,-106
2021-08-30 14:29:52,4,57265,-93
2021-08-30 14:29:53,1,57265,-107
2021-08-30 14:29:53,4,57265,-96
2021-08-30 14:29:54,2,57265,-98
2021-08-30 14:29:55,4,57265,-85
2021-08-30 14:29:55,2,57265,-99
2021-08-30 14:29:56,2,57265,-92
2021-08-30 14:29:56,4,57265,-96
2021-08-30 14:29:57,4,57265,-96
2021-08-30 14:29:57,1,57265,-106
2021-08-30 14:29:57,2,57265,-106
2021-08-30 14:29:58,2,57265,-104
2021-08-30 14:29:58,4,57265,-92
2021-08-30 14:29:58,1,57265,-107
2021-08-30 14:29:59,4,57265,-88
2021-08-30 14:29:59,2,57265,-103
2021-08-30 14:30:00,4,57265,-73
2021-08-30 14:30:01,2,57265,-88
2021-08-30 14:30:01,4,57265,-77
2021-08-30 14:30:03,2,57265,-107
2021-08-30 14:30:04,2,57265,-91
2021-08-30 14:30:05,2,57265,-91
2021-08-30 14:30:06,2,57265,-96
2021-08-30 14:30:07,2,57265,-99
2021-08-30 14:30:08,1,57265,-103
2021-08-30 14:30:08,2,57265,-95
2021-08-30 14:30:09,2,57265,-92
2021-08-30 14:30:11,2,57265,-90
2021-08-30 14:30:11,1,57265,-104
2021-08-30 14:30:11,4,57265,-76
2021-08-30 14:30:12,4,57265,-82
2021-08-30 14:30:12,1,57265,-105
2021-08-30 14:30:13,2,57265,-86
2021-08-30 14:30:14,1,57265,-107
2021-08-30 14:30:14,4,57265,-78
2021-08-30 14:30:15,1,57265,-97
2021-08-30 14:30:15,2,57265,-90
2021-08-30 14:30:16,4,57265,-83
2021-08-30 14:30:16,1,57265,-98
