time,antenna,motusTagID,rssi
2021-09-26 19:57:44,1,57952,-96
2021-09-26 19:57:45,3,57952,-98
2021-09-26 19:57:45,1,57952,-98
2021-09-26 19:57:47,3,57952,-104
2021-09-26 19:57:47,1,57952,-101
2021-09-26 19:57:48,1,57952,-97
2021-09-26 19:57:48,3,57952,-104
2021-09-26 19:57:50,1,57952,-93
2021-09-26 19:57:50,3,57952,-96
2021-09-26 19:57:51,1,57952,-90
2021-09-26 19:57:51,3,57952,-97
2021-09-26 19:57:52,1,57952,-94
2021-09-26 19:57:52,3,57952,-103
2021-09-26 19:57:54,1,57952,-101
2021-09-26 19:57:54,3,57952,-98
2021-09-26 19:57:55,1,57952,-91
2021-09-26 19:57:55,3,57952,-102
2021-09-26 19:57:56,3,57952,-96
2021-09-26 19:57:56,1,57952,-90
2021-09-26 19:57:57,1,57952,-92
2021-09-26 19:57:57,3,57952,-102
2021-09-26 19:57:59,1,57952,-102
2021-09-26 19:57:59,3,57952,-103
2021-09-26 19:58:00,1,57952,-98
2021-09-26 19:58:00,3,57952,-103
2021-09-26 19:58:02,3,57952,-102
2021-09-26 19:58:02,1,57952,-94
2021-09-26 19:58:03,3,57952,-103
2021-09-26 19:58:03,1,57952,-102
2021-09-26 19:58:04,1,57952,-95
2021-09-26 19:58:04,3,57952,-103
2021-09-26 19:58:06,3,57952,-102
2021-09-26 19:58:06,1,57952,-98
2021-09-26 19:58:07,1,57952,-98
2021-09-26 19:58:07,3,57952,-102
2021-09-26 19:58:08,1,57952,-98
2021-09-26 19:58:08,3,57952,-102
2021-09-26 19:58:08,2,57952,-98
2021-09-26 19:58:09,3,57952,-98
2021-09-26 19:58:09,1,57952,-95
2021-09-26 19:58:11,3,57952,-103
2021-09-26 19:58:11,1,57952,-105
2021-09-26 19:58:12,1,57952,-96
2021-09-26 19:58:12,3,57952,-96
2021-09-26 19:58:13,3,57952,-102
2021-09-26 19:58:13,1,57952,-93
2021-09-26 19:58:15,3,57952,-102
2021-09-26 19:58:16,1,57952,-93
2021-09-26 19:58:16,3,57952,-105
2021-09-26 19:58:18,1,57952,-101
2021-09-26 19:58:18,3,57952,-104
2021-09-26 19:58:18,2,57952,-98
2021-09-26 19:58:19,3,57952,-105
2021-09-26 19:58:19,1,57952,-98
2021-09-26 19:58:19,2,57952,-107
2021-09-26 19:58:20,3,57952,-98
2021-09-26 19:58:20,1,57952,-102
2021-09-26 19:58:21,1,57952,-98
2021-09-26 19:58:21,3,57952,-105
2021-09-26 19:58:23,1,57952,-88
2021-09-26 19:58:23,3,57952,-97
2021-09-26 19:58:24,3,57952,-95
2021-09-26 19:58:25,3,57952,-105
2021-09-26 19:58:27,3,57952,-98
2021-09-26 19:58:28,3,57952,-105
2021-09-26 19:58:29,3,57952,-100
2021-09-26 19:58:29,1,57952,-106
2021-09-26 19:58:31,3,57952,-103
2021-09-26 19:58:32,3,57952,-99
2021-09-26 19:58:33,1,57952,-101
2021-09-26 19:58:33,3,57952,-103
2021-09-26 19:58:35,3,57952,-103
2021-09-26 19:58:35,1,57952,-102
2021-09-26 19:58:36,3,57952,-101
2021-09-26 19:58:36,1,57952,-105
2021-09-26 19:58:37,3,57952,-104
2021-09-26 19:58:39,3,57952,-98
2021-09-26 19:58:40,1,57952,-88
2021-09-26 19:58:40,3,57952,-98
2021-09-26 19:58:41,3,57952,-88
2021-09-26 19:58:41,1,57952,-81
2021-09-26 19:58:43,3,57952,-99
2021-09-26 19:58:43,1,57952,-92
2021-09-26 19:58:44,1,57952,-89
2021-09-26 19:58:44,3,57952,-105
2021-09-26 19:58:45,3,57952,-99
2021-09-26 19:58:47,3,57952,-99
2021-09-26 19:58:47,1,57952,-101
2021-09-26 19:58:48,3,57952,-104
2021-09-26 19:58:49,3,57952,-92
2021-09-26 19:58:51,3,57952,-96
2021-09-26 19:58:51,1,57952,-100
2021-09-26 19:58:52,3,57952,-104
2021-09-26 19:58:52,1,57952,-96
2021-09-26 19:58:53,3,57952,-96
2021-09-26 19:58:53,1,57952,-91
2021-09-26 19:58:55,3,57952,-105
2021-09-26 19:58:56,1,57952,-100
2021-09-26 19:58:57,3,57952,-98
2021-09-26 19:58:57,1,57952,-108
2021-09-26 19:58:59,3,57952,-104
2021-09-26 19:59:00,3,57952,-105
2021-09-26 19:59:01,3,57952,-99
2021-09-26 19:59:03,3,57952,-106
2021-09-26 19:59:04,3,57952,-102
2021-09-26 19:59:05,3,57952,-98
2021-09-26 19:59:07,3,57952,-101
2021-09-26 19:59:08,3,57952,-105
2021-09-26 19:59:09,3,57952,-104
2021-09-26 19:59:10,3,57952,-105
2021-09-26 19:59:12,3,57952,-98
2021-09-26 19:59:13,3,57952,-105
2021-09-26 19:59:15,3,57952,-105
2021-09-26 19:59:16,3,57952,-105
2021-09-26 19:59:17,3,57952,-106
2021-09-26 19:59:19,3,57952,-106
2021-09-26 19:59:21,3,57952,-108
2021-09-26 19:59:24,3,57952,-99
2021-09-26 19:59:25,3,57952,-105
2021-09-26 19:59:27,3,57952,-105
2021-09-26 19:59:28,3,57952,-102
2021-09-26 19:59:29,3,57952,-105
2021-09-26 19:59:31,3,57952,-104
2021-09-26 19:59:32,3,57952,-106
2021-09-26 19:59:33,3,57952,-102
2021-09-26 19:59:34,3,57952,-98
2021-09-26 19:59:36,3,57952,-101
2021-09-26 19:59:37,3,57952,-104
2021-09-26 19:59:38,3,57952,-97
2021-09-26 19:59:40,3,57952,-100
2021-09-26 19:59:41,3,57952,-98
2021-09-26 19:59:44,3,57952,-99
2021-09-26 19:59:46,3,57952,-96
2021-09-26 19:59:48,3,57952,-105
2021-09-26 19:59:49,3,57952,-98
2021-09-26 19:59:50,3,57952,-107
2021-09-26 19:59:52,3,57952,-98
2021-09-26 20:00:00,3,57952,-98
2021-09-26 20:00:02,3,57952,-107
2021-09-26 20:00:05,3,57952,-98
2021-09-26 20:00:06,3,57952,-103
2021-09-26 20:00:08,3,57952,-97
2021-09-26 20:00:09,3,57952,-98
2021-09-26 20:00:12,3,57952,-105
2021-09-26 20:00:13,3,57952,-105
2021-09-26 20:00:14,3,57952,-90
2021-09-26 20:00:20,3,57952,-105
2021-09-26 20:00:21,3,57952,-102
2021-09-26 20:00:26,3,57952,-106
2021-09-26 20:00:28,3,57952,-96
2021-09-26 20:00:37,3,57952,-105
2021-09-26 20:00:47,3,57952,-97
2021-09-26 20:01:01,3,57952,-90
2021-09-26 20:01:03,2,57951,-98
2021-09-26 20:01:04,3,57952,-99
2021-09-26 20:01:04,2,57951,-108
2021-09-26 20:01:08,2,57951,-108
2021-09-26 20:01:17,2,57951,-108
2021-09-26 20:01:18,2,57951,-100
2021-09-26 20:01:21,2,57951,-107
2021-09-26 20:01:22,2,57951,-107
2021-09-26 20:01:23,2,57951,-106
2021-09-26 20:01:25,2,57951,-107
2021-09-26 20:01:26,2,57951,-107
2021-09-26 20:01:27,2,57951,-107
2021-09-26 20:01:28,2,57951,-97
2021-09-26 20:01:30,2,57951,-106
2021-09-26 20:01:32,2,57951,-97
2021-09-26 20:01:34,2,57951,-105
2021-09-26 20:01:35,2,57951,-105
2021-09-26 20:01:36,2,57951,-105
2021-09-26 20:01:38,2,57951,-106
2021-09-26 20:01:39,2,57951,-101
2021-09-26 20:01:41,2,57952,-108
2021-09-26 20:01:41,2,57951,-104
2021-09-26 20:01:42,2,57951,-104
2021-09-26 20:01:44,2,57951,-105
2021-09-26 20:01:46,2,57951,-105
2021-09-26 20:01:48,2,57951,-98
2021-09-26 20:01:49,2,57951,-104
2021-09-26 20:01:51,2,57951,-98
2021-09-26 20:01:53,2,57951,-102
2021-09-26 20:01:54,2,57951,-104
2021-09-26 20:01:55,2,57951,-104
2021-09-26 20:01:57,2,57952,-99
2021-09-26 20:01:57,2,57951,-104
2021-09-26 20:01:58,2,57951,-98
2021-09-26 20:01:59,2,57951,-102
2021-09-26 20:01:59,2,57952,-104
2021-09-26 20:02:00,2,57951,-100
2021-09-26 20:02:01,2,57951,-102
2021-09-26 20:02:02,2,57952,-105
2021-09-26 20:02:03,2,57951,-96
2021-09-26 20:02:03,2,57952,-104
2021-09-26 20:02:04,2,57951,-103
2021-09-26 20:02:05,2,57951,-104
2021-09-26 20:02:05,2,57952,-102
2021-09-26 20:02:06,2,57952,-103
2021-09-26 20:02:07,2,57951,-103
2021-09-26 20:02:07,2,57952,-104
2021-09-26 20:02:08,2,57951,-99
2021-09-26 20:02:08,2,57952,-100
2021-09-26 20:02:09,2,57951,-97
2021-09-26 20:02:10,2,57952,-102
2021-09-26 20:02:11,2,57951,-104
2021-09-26 20:02:11,2,57952,-101
2021-09-26 20:02:12,2,57951,-104
2021-09-26 20:02:13,2,57952,-100
2021-09-26 20:02:13,2,57951,-103
2021-09-26 20:02:14,2,57951,-103
2021-09-26 20:02:14,2,57952,-101
2021-09-26 20:02:15,2,57952,-99
2021-09-26 20:02:16,2,57951,-104
2021-09-26 20:02:17,2,57952,-102
2021-09-26 20:02:17,2,57951,-104
2021-09-26 20:02:18,2,57952,-102
2021-09-26 20:02:18,2,57951,-103
2021-09-26 20:02:19,2,57952,-98
2021-09-26 20:02:19,2,57951,-102
2021-09-26 20:02:20,2,57952,-102
2021-09-26 20:02:21,2,57951,-100
2021-09-26 20:02:22,2,57951,-103
2021-09-26 20:02:22,2,57952,-102
2021-09-26 20:02:23,2,57952,-104
2021-09-26 20:02:24,2,57952,-105
2021-09-26 20:02:26,2,57952,-98
2021-09-26 20:02:27,2,57952,-99
2021-09-26 20:02:28,2,57951,-104
2021-09-26 20:02:29,2,57952,-102
